id,restaurant_name,menu_item,Calories,Carbs,Protein,Fat,restaurant_id
7587,Sheetz,Cheetos Mini Flamin Hot 3.6oz,560,64,6,32,59
7588,Sheetz,Turkey Creek Hot & Spicy Chicharrones 2oz,310,0,35,18,59
7589,Sheetz,Angie's Boom Chicka Pop Sweet & Salty Kettle Corn 1oz,140,18,2,8,59
7590,Sheetz,Cheez It Original Grab Bag 7oz,924,126,18,42,59
7591,Sheetz,Cheez It White Cheddar 3oz,420,57,9,18,59
7592,Sheetz,Dot's Homestyle Pretzels 16oz,1500,170,20,90,59
7593,Sheetz,Goldfish Cheddar 2.65oz,350,47,9,15,59
7594,Sheetz,Pringles Original 5.2oz,150,15,1,9,59
7595,Sheetz,Skinny Pop Original Popcorn 4.4oz,450,60,15,25,59
7596,Sheetz,Middleswarth - Regular Chips 2.125oz,320,34,4,18,59
7597,Sheetz,Sun Chips Minis Garden Salsa 3.75oz,560,67,7,30,59
7598,Sheetz,PopCorners Kettle Corn 5oz,580,120,6,16,59
7599,Sheetz,PopCorners White Cheddar 5oz,560,92,8,16,59
7600,Sheetz,Andy Capp's Hot Fries 3oz,420,63,4,17,59
7601,Sheetz,Middleswarth - BBQ Chips 2.125oz,300,34,4,16,59
7602,Sheetz,Middleswarth - Sour Cream & Onion Chips 2.125oz,320,32,4,20,59
7603,Sheetz,Andy Capp's Cheddar Fries 8oz,1200,160,10,60,59
7604,Sheetz,Cheez It Snap'd Cheddar Sour Cream & Onion 2.2oz,280,34,4,15,59
7605,Sheetz,Doritos Minis Cool Ranch 5oz,750,85,10,40,59
7606,Sheetz,Combos Pizzeria Pretzels 1.8oz,220,27,4,10,59
7607,Sheetz,Dot's Honey Mustard Pretzels 5oz,700,80,10,35,59
7608,Sheetz,PopCorners Sea Salt 5oz,560,104,8,12,59
7609,Sheetz,Gardettos Garlic Rye Chips 4.75oz,700,84,14,35,59
7610,Sheetz,Andy Capp's Cheddar Fries 3oz,420,63,4,17,59
7611,Sheetz,Act II Butter Lovers Popcorn 1.7oz,260,30,4,14,59
7612,Sheetz,Quest Protein Chips Ranch 1.1oz,140,5,19,6,59
7613,Sheetz,Andy Capp's Ranch Fries 3oz,160,24,2,6,59
7614,Sheetz,Lance Toasty Peanut Butter 1.29oz,190,16,5,12,59
7615,Sheetz,Sun Chips Minis Harvest Cheddar 3.75oz,560,69,7,28,59
7616,Sheetz,Lance Captain's Wafers 1.37oz,190,24,3,10,59
7617,Sheetz,Turkey Creek Bar-B-Que Chicharrones 2oz,310,0,36,18,59
7618,Sheetz,Snyder's of Hanover Mini Pretzels 3.5oz,450,93,10,3,59
7619,Sheetz,Doritos Cool Ranch 9.75oz,1400,175,20,70,59
7620,Sheetz,Cheetos Crunchy 8.5oz,1280,144,18,72,59
7621,Sheetz,FRITO TOSTITOS SCOOPS Single,160,15,2,10,59
7622,Sheetz,Skinny Pop White Cheddar Popcorn 4.4oz,370,41,4,22,59
7623,Sheetz,Turkey Creek Chili-Lime Chicharrones 2oz,80,0,7,5,59
7624,Sheetz,Snyder's of Hanover Honey Mustard and Onion Pretzels 8oz,1200,240,24,32,59
7625,Sheetz,Snyder's of Hanover Hot Buffalo Wing Pretzels 8oz,1100,220,16,24,59
7626,Sheetz,Snyder's of Hanover Sourdough Nibblers 3.5oz,470,89,12,8,59
7627,Sheetz,Doritos Minis Nacho Cheese 5oz,720,90,10,36,59
7628,Sheetz,Combos Pizzeria Pretzels 6.3oz,840,116,15,34,59
7629,Sheetz,Pringles Original 2.3oz,375,38,4,24,59
7630,Sheetz,Angie's Boom Chicka Pop Sea Salt Popcorn 1.25oz,150,18,4,8,59
7631,Sheetz,Combos Pepperoni Pizza Crackers 6.3oz,860,102,18,42,59
7632,Sheetz,Bugles Original 7.5oz,1067,122,15,60,59
7633,Sheetz,Pringles Cheddar Cheese 2.5oz,375,38,4,24,59
7634,Sheetz,Combos Cheddar Cheese Pretzels 6.3oz,780,97,15,35,59
7635,Sheetz,Cheetos Mini Cheddar 3.6oz,560,56,8,35,59
7636,Sheetz,Turkey Creek Dill Pickle Chicharrones 2oz,80,0,7,5,59
7637,Sheetz,Lance Toast Chee PB 1.52oz,220,24,5,12,59
7638,Sheetz,Red Bull 12oz,160,40,0,0,59
7639,Sheetz,Celsius Sparkling Kiwi Guava 12oz,10,2,0,0,59
7640,Sheetz,Celsius Sparkling Orange 12oz,10,2,0,0,59
7641,Sheetz,Celsius Tropical Vibe 12oz,10,1,0,0,59
7642,Sheetz,Ghost Blue Raspberry 16oz,10,0,0,0,59
7643,Sheetz,MON LO CARB DRI Single,0,0,0,0,59
7644,Sheetz,Red Bull Blueberry 12oz,160,40,0,0,59
7645,Sheetz,Red Bull Tropical Yellow 12oz,160,40,0,0,59
7646,Sheetz,Celsius Peach Vibe 12oz,10,1,0,0,59
7647,Sheetz,Celsius Sparkling Watermelon 12oz,10,2,0,0,59
7648,Sheetz,Red Bull 20oz,220,56,0,0,59
7649,Sheetz,Red Bull Sugar Free 12oz,10,3,1,0,59
7650,Sheetz,Monster Zero Ultra 16oz,0,2,0,0,59
7651,Sheetz,MONSTER MEGA 24Z ENERGY DRNK Single,100,27,0,0,59
7652,Sheetz,GFUEL Blueberry Muffinz 16oz,10,0,0,0,59
7653,Sheetz,Monster Rehab Peach 16oz,10,3,0,0,59
7654,Sheetz,GFUEL Grape Gummies 16oz,200,46,4,0,59
7655,Sheetz,MONSTR ABSOLUTE ZERO Single,0,0,0,0,59
7656,Sheetz,Java Monster Vanilla Mean Bean 15oz,220,35,6,4,59
7657,Sheetz,C4 Frozen Bombsicle 16oz,5,0,0,0,59
7658,Sheetz,Java Monster Irish Blend 15oz,220,36,9,4,59
7659,Sheetz,Java Monster French Vanilla 15oz,220,35,7,4,59
7660,Sheetz,C4 Starburst Strawberry 16oz,220,58,0,0,59
7661,Sheetz,Monster Rehab Tea + Lemonade 16oz,10,3,0,0,59
7662,Sheetz,RED BULL ENERGY DRINK 16.9 OZ Single,220,56,2,0,59
7663,Sheetz,MONSTER 16OZ ULTRA FIESTA Single,10,2,0,0,59
7664,Sheetz,MONSTER 16OZ ULTRA WTRMLN Single,0,2,0,0,59
7665,Sheetz,Monster Energy 16oz,210,54,0,0,59
7666,Sheetz,MONSTER ULT ZERO 24OZ Single,10,2,0,0,59
7667,Sheetz,RED BULL 12OZ SUMMER DRAG FRU Single,160,40,0,0,59
7668,Sheetz,MONSTER 16OZ RESERVE WT PNAPL Single,210,54,2,0,59
7669,Sheetz,C4 Midnight Cherry 16oz,0,0,0,0,59
7670,Sheetz,Java Monster Loco Mocha 15oz,220,37,7,4,59
7671,Sheetz,Red Bull Sugar Free 20oz,10,3,0,0,59
7672,Sheetz,Monster Rehab Watermelon 16oz,25,6,0,0,59
7673,Sheetz,RED BULL SF ENERGY DRINK 16.9Z Single,10,3,0,0,59
7674,Sheetz,Java Monster Mocha 15oz,220,32,7,4,59
7675,Sheetz,Reign Orange Dreamsicle 16oz,10,3,0,0,59
7676,Sheetz,BANG 16OZ PEACH MANGO Single,0,0,0,0,59
7677,Sheetz,C4 Skittles 16oz,220,58,0,0,59
7678,Sheetz,Monster Juice Mango Loco 16oz,220,54,0,0,59
7679,Sheetz,Reign White Gummy Bear 16oz,10,3,0,0,59
7680,Sheetz,Reign Razzle Berry 16oz,10,3,0,0,59
7681,Sheetz,Reign Reignbow Sherbet 16oz,10,3,0,0,59
7682,Sheetz,BANG 16OZ BLUE RAZZ Single,0,0,0,0,59
7683,Sheetz,Java Monster Salted Caramel 15oz,220,34,7,4,59
7684,Sheetz,MONSTER 16OZ NITRO SUPER DRY Single,220,54,0,0,59
7685,Sheetz,MONSTER 16OZ ULTRA PEACHY KEEN Single,10,2,0,0,59
7686,Sheetz,MONSTER ENRGY ULTRA SUNRSE 16O Single,10,2,0,0,59
7687,Sheetz,Monster Juice Pacific Punch 16oz,220,54,0,0,59
7688,Sheetz,Monster Juice Pipeline Punch 16oz,220,56,0,0,59
7689,Sheetz,MONSTER ULTRA PARADISE 16OZ Single,10,3,0,0,59
7690,Sheetz,MONSTER ULTRA VIOLET 16OZ Single,0,2,0,0,59
7691,Sheetz,Reign 16oz Red Dragon,10,3,0,0,59
7692,Sheetz,BANG Cotton Candy 16oz,0,0,0,0,59
7693,Sheetz,BANG Purple Haze 16oz,0,0,0,0,59
7694,Sheetz,BANG Black Cherry Vanilla 16oz,0,0,0,0,59
7695,Sheetz,MNSTR ENERGY IMPORT Single,100,25,0,0,59
7696,Sheetz,GFUEL Berry Bomb 16oz,0,0,0,0,59
7697,Sheetz,Gatorade Zero Glacier Freeze 28oz,10,2,0,0,59
7698,Sheetz,BODYARMOR Fruit Punch 28oz,120,29,0,0,59
7699,Sheetz,BODYARMOR Strawberry Banana 28oz,140,36,1,0,59
7700,Sheetz,Gatorade Fierce Strawberry 28oz,160,44,0,0,59
7701,Sheetz,Gatorade Lemon Lime 28oz,160,44,0,0,59
7702,Sheetz,Prime Ice Pop 16.9oz,220,56,0,0,59
7703,Sheetz,Gatorade Fruit Punch 28oz,130,34,0,0,59
7704,Sheetz,Gatorade Frost Glacier Freeze 28oz,160,42,0,0,59
7705,Sheetz,BODYARMOR LYTE Peach Mango 28oz,20,5,0,0,59
7706,Sheetz,BODYARMOR Orange Mango 28oz,120,29,0,0,59
7707,Sheetz,Electrolit Grape 21oz,130,33,0,0,59
7708,Sheetz,Gatorade Orange 28oz,130,34,0,0,59
7709,Sheetz,Gatorade Cool Blue 28oz,160,42,0,0,59
7710,Sheetz,Gatorade Fierce Grape 28oz,200,56,0,0,59
7711,Sheetz,Prime Blue Raspberry 16.9oz,10,0,0,0,59
7712,Sheetz,BODYARMOR Mamba Forever 28oz,40,9,0,0,59
7713,Sheetz,GATORADE ZERO 28OZ GLAC CHERRY Single,10,2,0,0,59
7714,Sheetz,Gatorade Zero Lemon Lime 28oz,10,2,0,0,59
7715,Sheetz,Gatorade Zero Orange 28oz,10,2,0,0,59
7716,Sheetz,BODYARMOR Pineapple Coconut 28oz,120,29,0,0,59
7717,Sheetz,Gatorade Glacier Cherry 28oz,160,42,0,0,59
7718,Sheetz,Prime Lemon Lime 16.9oz,0,0,0,0,59
7719,Sheetz,BODYARMOR Blackout Berry 28oz,140,36,0,0,59
7720,Sheetz,BODYARMOR Blue Raspberry 28oz,140,36,0,0,59
7721,Sheetz,Prime Tropical Punch 16.9oz,10,3,0,0,59
7722,Sheetz,BODYARMOR Watermelon Strawberry 28oz,40,9,0,0,59
7723,Sheetz,BODYARMOR LYTE Tropical Coconut 28oz,20,5,0,0,59
7724,Sheetz,BODYARMOR Tropical Punch 28oz,120,29,0,0,59
7725,Sheetz,5 Hour Extra Strength Grape 1.93oz,4,0,0,0,59
7726,Sheetz,5 Hour Energy Extra Strength Berry 1.93oz,4,0,0,0,59
7727,Sheetz,5 Hour Energy Extra Strength Blue Raspberry 1.93oz,4,0,0,0,59
7728,Sheetz,5 Hour Extra Strength Strawberry Banana 1.93oz,4,0,0,0,59
7729,Sheetz,5 Hour Energy Berry 1.93oz,4,0,0,0,59
7730,Sheetz,Quest Protein Chips Nacho Cheese 1.1oz,140,5,19,6,59
7731,Sheetz,Quest Protein Chips Chili Lime 1.1oz,140,5,20,6,59
7732,Sheetz,Fairlife Core Power Elite Vanilla High Protein Milkshake 14oz,230,8,42,3.5,59
7733,Sheetz,Fairlife Core Power Elite Chocolate High Protein Milkshake 14oz,230,10,42,3.5,59
7734,Sheetz,Barnana Peanut Butter Banana Bites 1.4oz,180,28,4,6,59
7735,Sheetz,Legendary Wild Berry Protein Sweet Roll 2.3oz,220,35,6,6,59
7736,Sheetz,Think! Creamy PB High Protein Bar 2.1oz,230,25,20,8,59
7737,Sheetz,Legendary Cinnamon Protein Sweet Roll 2.2oz,220,22,20,8,59
7738,Sheetz,Barnana Dark Chocolate Banana Bites 1.4oz,190,27,2,10,59
7739,Sheetz,Clio Strawberry Greek Yogurt Bar 1.76oz,140,10,8,7,59
7740,Sheetz,Honey Stinger Waffle Honey 1.06oz,150,21,1,7,59
7741,Sheetz,Legendary Brown Sugar Cinnamon Tasty Pastry 2.2oz,210,27,9,9,59
7742,Sheetz,Honey Stinger Waffle Salted Caramel 1.06oz,150,21,1,7,59
7743,Sheetz,Clio Vanilla Greek Yogurt Bar 1.76oz,140,10,8,7,59
7744,Sheetz,Fit Crunch Loaded Cookie Chocolate Deluxe Protein Bar 2.89oz,380,27,30,16,59
7745,Sheetz,Honey Stinger Waffle Vanilla 1.06oz,150,21,0,7,59
7746,Sheetz,Lenny & Larry's Complete Cookie Choc-O-Mint 4oz,420,56,16,12,59
7747,Sheetz,Lenny & Larry's Complete Complete Cremes Vanilla 2.86oz,210,27,6,9,59
7748,Sheetz,Quest Protein Chips Ranch 1.1oz,140,5,19,6,59
7749,Sheetz,ONE Peanut Butter Cups 2.12oz,220,24,20,11,59
7750,Sheetz,Clif White Chocolate Macadamia Nut Energy Bar 2.4oz,260,41,9,7,59
7751,Sheetz,Fit Crunch Loaded Cookie PB Blast Protein Bar 2.89oz,380,27,30,16,59
7752,Sheetz,Barebells Caramel Choco Protein Bar 1.94oz,200,19,20,7,59
7753,Sheetz,Built Bar Cookies 'N Cream 1.69oz,130,18,17,2.5,59
7754,Sheetz,Nature's Bakery Raspberry Fig Bar 2oz,200,40,3,5,59
7755,Sheetz,Think! Chocolate Mousse Pie Protein Bar 1.2oz,150,15,10,6,59
7756,Sheetz,Bobo's Stuff'd PB Choc Chip Oat Bar 2.5oz,310,36,7,16,59
7757,Sheetz,Quest Protein Bar Chocolate Chip Cookie Dough 2.12oz,200,21,21,9,59
7758,Sheetz,Built Bar Puff Churro 1.40oz,130,17,16,2.5,59
7759,Sheetz,Nature Valley Oats N Honey Granola Bar 1.49oz,190,29,4,7,59
7760,Sheetz,Nature's Bakery Blueberry Fig Bar 2oz,200,39,2,5,59
7761,Sheetz,Barebells Cookies & Cream Protein Bar 1.94oz,200,19,20,8,59
7762,Sheetz,Quest Protein Peanut Butter Cups 1.48oz,190,11,11,15,59
7763,Sheetz,Dave's Killer Bread Cocoa Brownie Blitz Bar 1.75oz,200,25,3,9,59
7764,Sheetz,Nutrigrain Strawberry Bar 1.3oz,130,24,2,3,59
7765,Sheetz,Lenny & Larry's Complete Cookie White Choc Macadamia 4oz,420,56,16,14,59
7766,Sheetz,Quest Chocolate Chip Protein Cookie 2.08oz,250,19,15,17,59
7767,Sheetz,Barebells Caramel Cashew Protein Bar 1.94oz,200,15,20,9,59
7768,Sheetz,Clif Crunchy Peanut Butter Energy Bar 2.4oz,260,41,11,7,59
7769,Sheetz,Lenny & Larry's Complete Cookie Chocolate Chip 4oz,420,56,16,14,59
7770,Sheetz,Bobo's PB&J's Strawberry Oat Snack 2.1oz,270,36,6,12,59
7771,Sheetz,Kind Dark Chocolate Nuts & Sea Salt 1.4oz,200,17,6,15,59
7772,Sheetz,Barebells Chocolate Dough Protein Bar 1.94oz,200,20,20,8,59
7773,Sheetz,Clif Chocolate Chip Energy Bar 2.4oz,240,43,10,5,59
7774,Sheetz,Clif Chocolate Brownie Energy Bar 2.4oz,250,45,9,5,59
7775,Sheetz,Fit Crunch Peanut Butter High Protein Bar 3.1oz,380,27,30,16,59
7776,Sheetz,Bobo's PB&J's Grape Oat Snack 2.1oz,320,40,6,16,59
7777,Sheetz,Perfect Bar Dark Chocolate Peanut Butter 3oz,330,27,15,20,59
7778,Sheetz,Perfect Bar Peanut Butter 2.5oz,330,26,17,22,59
7779,Sheetz,Fit Crunch Milk & Cookies Protein Bar 3.1oz,380,27,30,16,59
7780,Sheetz,Clif PB Banana Dark Choc Energy Bar 2.4oz,260,40,10,7,59
7781,Sheetz,Fit Crunch Chocolate Chip Cookie Dough Protein Bar 3.1oz,380,27,30,16,59
7782,Sheetz,Fit Crunch PB & Jelly High Protein Bar 3.1oz,380,27,30,16,59
7783,Sheetz,Kind Peanut Butter Dark Chocolate 1.4oz,200,17,7,13,59
7784,Sheetz,ONE Birthday Cake Protein Bar 2.12oz,220,24,20,7,59
7785,Sheetz,Kind Cranberry Almond 1.4oz,190,23,4,10,59
7786,Sheetz,Lenny & Larry's Complete Cookie PB Choc Chip 4oz,420,56,16,14,59
7787,Sheetz,Barebells Salty Peanut Plant Based Protein Bar 1.94oz,200,20,15,8,59
7788,Sheetz,Clif Builders Chocolate PB Protein Bar 2.4oz,280,29,20,10,59
7789,Sheetz,Munk Pack Keto Nut & Seed PB Dark Chocolate 1.23oz,150,10,5,12,59
7790,Sheetz,Think! Chocolate PB Pie Protein Bar 1.41oz,200,21,20,8,59
7791,Sheetz,Nature Valley Oats N Dark Choc Granola Bar 1.49oz,190,29,4,7,59
7792,Sheetz,Barebells Creamy Crisp Protein Bar 1.9oz,200,20,20,7,59
7793,Sheetz,Bobo's Chocolate Chip Oat Bar 3oz,360,51,6,14,59
7794,Sheetz,Kind Almond & Coconut 1.40oz,210,16,3,16,59
7795,Sheetz,Lenny & Larry's Complete Complete Cremes Choc 2.86oz,320,41,6,15,59
7796,Sheetz,Built Bar Puffs Brownie Batter 1.41oz,130,13,16,4,59
7797,Sheetz,Built Bar Puffs Coconut Marshmallow 1.41oz,130,18,10,2.5,59
7798,Sheetz,Kate's Dark Chocolate Cherry & Almond Bar 2.2oz,260,31,6,14,59
7799,Sheetz,Kate's Peanut Butter Dark Chocolate Bar 2.2oz,290,25,10,20,59
7800,Sheetz,Munk Pack Keto Nut & Seed Sea Salt Dark Chocolate 1.23oz,150,10,5,12,59
7801,Sheetz,Barebells Peanut Caramel Protein Bar 1.94oz,200,19,20,8,59
7802,Sheetz,Bobo's Stuff'd PB & Berry Jam Oat Bar 2.5oz,280,38,7,12,59
7803,Sheetz,Dave's Killer Bread Oat-Rageous Honey Almond Bar 1.75oz,210,31,5,9,59
7804,Sheetz,Think! Chocolate PB Cookie Dough Protein Bar 1.2oz,150,18,10,5,59
7805,Sheetz,Mrs. Freshley's Grand Iced Honey Bun 6oz,680,98,6,30,59
7806,Sheetz,Mrs. Freshley's Donut Sticks 3oz,420,53,3,22,59
7807,Sheetz,Mrs. Freshley's Pecan Twirls 3oz,330,45,3,15,59
7808,Sheetz,Mrs. Freshley's Cremey Curl Honey Bun 4oz,430,66,4,17,59
7809,Sheetz,Poptarts Brown Sugar Cinnamon 2pk,420,76,4,10,59
7810,Sheetz,JJ's Bakery Apple Pie 4oz,440,65,3,19,59
7811,Sheetz,JJ's Bakery Chocolate Pie 4oz,420,58,4,20,59
7812,Sheetz,7Days Croissant with Chocolate Cream Filling 2.65oz,360,36,6,22,59
7813,Sheetz,7Days Croissant with Vanilla Flavor Filling 2.65oz,350,38,5,20,59
7814,Sheetz,Mrs. Freshley's Buddy Bars 3oz,420,46,5,24,59
7815,Sheetz,JJ's Bakery Cherry Pie 4oz,440,68,4,17,59
7816,Sheetz,Poptarts Frosted Blueberry 2pk,420,76,4,10,59
7817,Sheetz,Poptarts Frosted S'mores 2pk,370,69,4,9,59
7818,Sheetz,Poptarts Frosted Strawberry 2pk,420,76,4,10,59
7819,Sheetz,JJ's Bakery Blackberry Pie 4oz,210,34,2,8,59
7820,Sheetz,7Days Croissant with Strawberry Vanilla Flavor Filling 2.65oz,350,38,4,20,59
7821,Sheetz,Slim Jim Original 0.97oz,130,4,6,11,59
7822,Sheetz,Jack Link's Teriyaki Beef Jerky 3.25oz,240,21,33,3,59
7823,Sheetz,Slim Jim Giant Twin Pack Original 1.94oz,240,4,11,18,59
7824,Sheetz,Slim Jim Savage Spicy 3oz,300,4,14,26,59
7825,Sheetz,Jack Link's Steak Strips 3oz,220,13,30,3,59
7826,Sheetz,Bronco Billy's Old Country Beef Jerky 3oz,360,9,33,21,59
7827,Sheetz,No Man's Land Mild Beef Jerky 3oz,330,21,33,9,59
7828,Sheetz,Bridgford Sweet Baby Ray's Original Beef Jerky 10oz,800,60,70,10,59
7829,Sheetz,Fatty Teriyaki Smoked Meat Stick 3oz,150,5,10,10,59
7830,Sheetz,Jack Link's Original Beef Steak 2oz,140,6,23,2,59
7831,Sheetz,Jack Link's Cold Crafted Beef & Pepper Jack 1.5oz,150,2,11,11,59
7832,Sheetz,No Man's Land Hot Beef Jerky 3oz,360,9,33,22,59
7833,Sheetz,Slim Jim Monster Original 1.94oz,280,4,11,24,59
7834,Sheetz,Slim Jim Monster Tabasco 1.94oz,260,4,11,22,59
7835,Sheetz,Jack Link's Wild Hot Snack Stick 2.2oz,280,4,18,22,59
7836,Sheetz,Pearson Venison and Pork Snack Sticks 4oz,220,8,28,10,59
7837,Sheetz,Jack Link's Original Beef Stick 1.84oz,240,4,18,18,59
7838,Sheetz,Jack Link's Original Beef Jerky 3.25oz,260,15,33,4,59
7839,Sheetz,Jack Link's Sweet & Hot Beef Jerky 3.25oz,370,24,33,17,59
7840,Sheetz,Slim Jim Savage Original 3oz,300,4,28,18,59
7841,Sheetz,Jack Link's Teriyaki Beef Stick 1.84oz,240,6,23,14,59
7842,Sheetz,Jack Link's Teriyaki Beef Steak 2oz,150,14,18,1.5,59
7843,Sheetz,Old Wisconsin Turkey Sausage Bites 4oz,160,6,12,10,59
7844,Sheetz,Jack Link's Peppered Beef Jerky 3.25oz,240,9,33,7,59
7845,Sheetz,Jack Link's Peppered Beef Steak 2oz,220,10,29,7,59
7846,Sheetz,Bridgford Sweet Baby Ray's Original Beef Jerky 3.25oz,360,24,33,18,59
7847,Sheetz,Bridgford Sweet N Spicy Beef Jerky 3.25oz,360,24,33,16,59
7848,Sheetz,Bronco Billy's 12 Gauge Beef Jerky 4oz,320,12,52,4,59
7849,Sheetz,Bronco Billy's Old Country Beef Jerky 8oz,840,32,112,48,59
7850,Sheetz,Slim Jim Deli Style Original 1.8oz,240,4,10,20,59
7851,Sheetz,Slim Jim Monster Honey BBQ 1.94oz,280,9,14,22,59
7852,Sheetz,Fatty Honey BBQ Smoked Meat Stick 3oz,420,10,24,32,59
7853,Sheetz,Jack Link's Wild Original Snack Stick 2.2oz,280,4,18,22,59
7854,Sheetz,No Man's Land Mild Beef Jerky 6oz,420,18,69,9,59
7855,Sheetz,Old Wisconsin Beef Sausage & Cheddar Cheese 2.5oz,330,3,16,28,59
7856,Sheetz,Fatty Original Smoked Meat Stick 3oz,420,2,18,38,59
7857,Sheetz,Jack Link's Cold Crafted Beef & Colby Jack 1.5oz,120,0,9,9,59
7858,Sheetz,Slim Jim Big Boss Mild Beef 'N Cheese 3oz,420,5,18,35,59
7859,Sheetz,Slim Jim Big Boss Pepperoni 'N Cheese 3oz,420,6,18,36,59
7860,Sheetz,Old Wisconsin Beef Sausage & Jalapeno Cheese 2.5oz,220,3,10,18,59
7861,Sheetz,Pearson Elk and Pork Snack Sticks 4oz,260,4,28,14,59
7862,Sheetz,David Jumbo Ranch Sunflower Seeds 5.25oz,940,35,35,75,59
7863,Sheetz,David Jumbo Bar-B-Q Sunflower Seeds 5.25oz,840,28,35,70,59
7864,Sheetz,Planters Hot & Spicy Cashews 2.25oz,330,18,11,25,59
7865,Sheetz,David Jumbo Sweet & Spicy Sunflower Seeds 5.25oz,190,7,7,15,59
7866,Sheetz,Bigs Dill Pickle Sunflower Seeds 5.35oz,280,9,14,24,59
7867,Sheetz,Planters Honey Roasted Peanuts 2.5oz,330,10,12,28,59
7868,Sheetz,David Jumbo Original Sunflower Seeds 5.25oz,840,24,36,72,59
7869,Sheetz,David Original Sunflower Seeds 5.25oz,780,28,33,63,59
7870,Sheetz,Planters Nuts & Chocolate Trail Mix 6oz,780,66,20,54,59
7871,Sheetz,Bigs Taco Bell Taco Supreme Sunflower Seeds 5.35oz,280,9,7,24,59
7872,Sheetz,David Jumbo Cracked Pepper Sunflower Seeds 5.25oz,940,34,37,75,59
7873,Sheetz,Bigs Salted Pumpkin Seeds 5oz,280,4,14,24,59
7874,Sheetz,Planters Salted Peanuts 2.5oz,415,10,17,36,59
7875,Sheetz,Beer Nuts Cashews 4oz,640,36,20,52,59
7876,Sheetz,Planters Salted Cashews 2oz,320,16,10,26,59
7877,Sheetz,Second Nature Dark Chocolate Medley 4.5oz,640,56,15,45,59
7878,Sheetz,SHTZ HR CASHEW BAG Single,150,9,5,12,59
7879,Sheetz,SHTZ SALT CASHEW BAG Single,160,9,5,13,59
7880,Sheetz,Blue Diamond Almonds 1.5oz,240,9,9,22,59
7881,Sheetz,Beer Nuts Cashews 8oz,1280,72,40,104,59
7882,Sheetz,SHTZ HR PEANUT BAG Single,160,5,7,14,59
7883,Sheetz,SHTZ SALT PEANUT BAG Single,160,5,7,14,59
7884,Sheetz,Campbell's Chicken Noodle Soup 10.75oz,150,20,7,4,59
7885,Sheetz,Chicken of the Sea Pink Salmon Pouch 2oz,70,0,15,1,59
7886,Sheetz,Rice A Roni Chicken Flavor 6.9oz,310,53,7,7,59
7887,Sheetz,Domino Granulated Sugar 32oz,1544,400,0,0,59
7888,Sheetz,Silk Vanilla Soymilk 32oz,400,56,16,12,59
7889,Sheetz,Eagle Sweetened Condensed Milk 14oz,1300,220,30,35,59
7890,Sheetz,Bisquick Original Pancake & Baking Mix 20oz,150,31,4,3,59
7891,Sheetz,Cream of Wheat Instant Original 12 1oz packs,100,22,3,0,59
7892,Sheetz,Kraft Macaroni & Cheese Cup 2.05oz,220,40,7,3.5,59
7893,Sheetz,Cheerios Cereal Cup 1.38oz,150,30,5,2,59
7894,Sheetz,Rice A Roni Cheddar Broccoli Cup 2.11oz,220,44,6,2,59
7895,Sheetz,Quaker Instant Oatmeal Maple Brown Sugar Cup 1.69oz,160,32,4,2,59
7896,Sheetz,Log Cabin Original Syrup 12oz,840,216,0,0,59
7897,Sheetz,Chicken of the Sea Light Tuna Pouch 2oz,70,0,17,0.5,59
7898,Sheetz,Saud Large Eggs 1 Dozen,840,0,72,60,59
7899,Sheetz,Kraft American Cheese Slices 12ct,720,24,36,60,59
7900,Sheetz,Country Crock 15oz,1200,0,0,136,59
7901,Sheetz,Kunzler Sliced Bacon 16oz,2240,0,144,176,59
7902,Sheetz,Land O Lakes Butter Quarters 1lb,1600,0,0,176,59
7903,Sheetz,ENERGIZER 4PK AA E91BP Single,0,0,0,0,59
7904,Sheetz,ENERGIZER 8PK MAX AAA E92MP Single,0,0,0,0,59
7905,Sheetz,ENERGIZER 2PK D E95BP Single,0,0,0,0,59
7906,Sheetz,ENERGIZER 8PK MAX AA Single,0,0,0,0,59
7907,Sheetz,ENERGIZER 2PK MAX 9V Single,0,0,0,0,59
7908,Sheetz,ENERGIZER 4PK AAA E92BP Single,0,0,0,0,59
7909,Sheetz,ENERGIZER 2PK C E93BP Single,0,0,0,0,59
7910,Sheetz,Windsoft Paper Towels 85 sheets,0,0,0,0,59
7911,Sheetz,Scott Toilet Paper 4ct,0,0,0,0,59
7912,Sheetz,Party Cup Red 16oz 25 cups,0,0,0,0,59
7913,Sheetz,Tissues Flat Box 2ply 100 sheets,0,0,0,0,59
7914,Sheetz,Ricola Original Herb Cough Drops 21ct,60,14,0,0,59
7915,Sheetz,Sudafed PE Sinus 24ct,0,0,0,0,59
7916,Sheetz,Ricola Berry Medley Cough Drops 19ct,70,18,0,0,59
7917,Sheetz,Tylenol Cold & Flu Severe 6ct,0,0,0,0,59
7918,Sheetz,Allegra Allergy 24 Hour 2ct,0,0,0,0,59
7919,Sheetz,Emergen-C 2ct,35,8,0,0,59
7920,Sheetz,Afrin Nasal Spray 1/2oz,0,0,0,0,59
7921,Sheetz,Claritin Allery 10mg 5ct,0,0,0,0,59
7922,Sheetz,VICKS NYQUIL 4CT SEVERE Single,0,0,0,0,59
7923,Sheetz,Alka Seltzer 12ct,0,0,0,0,59
7924,Sheetz,Lil' Drug Store Daytime Cold & Flu 16ct,0,0,0,0,59
